,0,1,2,3
0,../../Datasets/pcam/test/0.png,0,0.9998378157615662,0.00016252319619525224
1,../../Datasets/pcam/test/1.png,1,0.0020756921730935574,0.9979246258735657
2,../../Datasets/pcam/test/2.png,0,0.9995360374450684,0.00046369171468541026
3,../../Datasets/pcam/test/3.png,1,8.892623736755922e-05,0.9999111890792847
4,../../Datasets/pcam/test/4.png,1,0.728689432144165,0.27131059765815735
5,../../Datasets/pcam/test/5.png,0,0.9987423419952393,0.0012574802385643125
6,../../Datasets/pcam/test/6.png,1,0.9879032373428345,0.012096638791263103
7,../../Datasets/pcam/test/7.png,1,0.9399045705795288,0.06009551137685776
8,../../Datasets/pcam/test/8.png,1,1.09065683773224e-06,0.9999995231628418
9,../../Datasets/pcam/test/9.png,0,0.9895427227020264,0.010457375086843967
10,../../Datasets/pcam/test/10.png,1,0.0059859901666641235,0.9940141439437866
11,../../Datasets/pcam/test/11.png,0,0.9999820590019226,1.7889251466840506e-05
12,../../Datasets/pcam/test/12.png,1,1.7571930584381334e-05,0.9999822974205017
13,../../Datasets/pcam/test/13.png,1,0.0006713237380608916,0.9993283152580261
14,../../Datasets/pcam/test/14.png,0,0.9981768131256104,0.0018234222661703825
15,../../Datasets/pcam/test/15.png,1,0.9971616864204407,0.0028381773736327887
16,../../Datasets/pcam/test/16.png,0,0.9955849647521973,0.004415174946188927
17,../../Datasets/pcam/test/17.png,1,0.7262961864471436,0.27370375394821167
18,../../Datasets/pcam/test/18.png,1,0.18792255222797394,0.8120774626731873
19,../../Datasets/pcam/test/19.png,1,0.2107168436050415,0.7892829775810242
20,../../Datasets/pcam/test/20.png,1,0.9993016719818115,0.0006981039186939597
21,../../Datasets/pcam/test/21.png,0,0.9999498724937439,5.016531940782443e-05
22,../../Datasets/pcam/test/22.png,0,0.9999830722808838,1.674140730756335e-05
23,../../Datasets/pcam/test/23.png,0,0.8998173475265503,0.10018263757228851
24,../../Datasets/pcam/test/24.png,0,0.9997411966323853,0.0002588411152828485
25,../../Datasets/pcam/test/25.png,1,0.9914529323577881,0.008546902798116207
26,../../Datasets/pcam/test/26.png,1,0.11213502287864685,0.887864887714386
27,../../Datasets/pcam/test/27.png,0,0.996326744556427,0.0036729902494698763
28,../../Datasets/pcam/test/28.png,1,0.0012664158130064607,0.9987337589263916
29,../../Datasets/pcam/test/29.png,1,0.9695863127708435,0.030413763597607613
30,../../Datasets/pcam/test/30.png,1,0.002366873901337385,0.9976332783699036
31,../../Datasets/pcam/test/31.png,1,0.0011605569161474705,0.9988397359848022
32,../../Datasets/pcam/test/32.png,1,0.04400410130620003,0.9559959173202515
33,../../Datasets/pcam/test/33.png,1,0.7501691579818726,0.24983073770999908
34,../../Datasets/pcam/test/34.png,1,0.13080820441246033,0.8691921234130859
35,../../Datasets/pcam/test/35.png,1,0.9938095211982727,0.006190471816807985
36,../../Datasets/pcam/test/36.png,1,0.0046501681208610535,0.995349645614624
37,../../Datasets/pcam/test/37.png,0,0.9832921624183655,0.01670769602060318
38,../../Datasets/pcam/test/38.png,1,0.9971964359283447,0.0028036513831466436
39,../../Datasets/pcam/test/39.png,1,0.8354311585426331,0.16456899046897888
40,../../Datasets/pcam/test/40.png,1,0.00010734878742368892,0.9998925924301147
41,../../Datasets/pcam/test/41.png,1,0.0025329114869236946,0.9974673390388489
42,../../Datasets/pcam/test/42.png,0,0.999924898147583,7.501171785406768e-05
43,../../Datasets/pcam/test/43.png,0,1.0,9.033021086679582e-08
44,../../Datasets/pcam/test/44.png,1,0.1093817874789238,0.8906182050704956
45,../../Datasets/pcam/test/45.png,0,0.999991238117218,8.871330464899074e-06
46,../../Datasets/pcam/test/46.png,1,0.0010464671067893505,0.9989537000656128
47,../../Datasets/pcam/test/47.png,1,0.0007775663398206234,0.9992222785949707
48,../../Datasets/pcam/test/48.png,1,0.889305055141449,0.11069504916667938
49,../../Datasets/pcam/test/49.png,1,0.0007351769600063562,0.9992648959159851
50,../../Datasets/pcam/test/50.png,1,0.00012923097528982908,0.9998705983161926
51,../../Datasets/pcam/test/51.png,1,0.00015079941658768803,0.9998493194580078
52,../../Datasets/pcam/test/52.png,1,0.008403996005654335,0.991595983505249
53,../../Datasets/pcam/test/53.png,1,0.7508147954940796,0.2491850107908249
54,../../Datasets/pcam/test/54.png,0,0.9996240139007568,0.0003758730017580092
55,../../Datasets/pcam/test/55.png,1,0.029804663732647896,0.9701950550079346
56,../../Datasets/pcam/test/56.png,1,0.9104445576667786,0.0895552933216095
57,../../Datasets/pcam/test/57.png,1,0.428670197725296,0.5713297128677368
58,../../Datasets/pcam/test/58.png,0,0.4361671209335327,0.5638329982757568
59,../../Datasets/pcam/test/59.png,0,0.9998652935028076,0.00013474663137458265
60,../../Datasets/pcam/test/60.png,1,5.5516276916023344e-05,0.9999444484710693
61,../../Datasets/pcam/test/61.png,1,0.9988640546798706,0.0011355966562405229
62,../../Datasets/pcam/test/62.png,0,0.9999999403953552,2.804872849537787e-07
63,../../Datasets/pcam/test/63.png,1,4.750644802697934e-05,0.9999523162841797
64,../../Datasets/pcam/test/64.png,0,0.9991275072097778,0.0008725441293790936
65,../../Datasets/pcam/test/65.png,1,0.9975804686546326,0.0024193015415221453
66,../../Datasets/pcam/test/66.png,1,0.0022413237020373344,0.9977586269378662
67,../../Datasets/pcam/test/67.png,0,0.014811077155172825,0.9851889610290527
68,../../Datasets/pcam/test/68.png,1,0.2914455235004425,0.7085543274879456
69,../../Datasets/pcam/test/69.png,1,0.9999904632568359,9.440304893360008e-06
70,../../Datasets/pcam/test/70.png,1,0.014112201519310474,0.9858875274658203
71,../../Datasets/pcam/test/71.png,0,0.9997811317443848,0.00021911566727794707
72,../../Datasets/pcam/test/72.png,0,0.9873136281967163,0.012686478905379772
73,../../Datasets/pcam/test/73.png,0,0.9999982714653015,2.307243448740337e-06
74,../../Datasets/pcam/test/74.png,1,0.9555805921554565,0.04441925883293152
75,../../Datasets/pcam/test/75.png,1,0.0012654849560931325,0.9987346529960632
76,../../Datasets/pcam/test/76.png,1,7.424806972267106e-05,0.9999255537986755
77,../../Datasets/pcam/test/77.png,1,0.0955798327922821,0.9044203162193298
78,../../Datasets/pcam/test/78.png,1,7.344586629187688e-05,0.9999263286590576
79,../../Datasets/pcam/test/79.png,1,0.7481743097305298,0.25182563066482544
80,../../Datasets/pcam/test/80.png,1,0.8418524861335754,0.15814732015132904
81,../../Datasets/pcam/test/81.png,0,0.9709328413009644,0.029067164286971092
82,../../Datasets/pcam/test/82.png,1,0.8573412299156189,0.1426587998867035
83,../../Datasets/pcam/test/83.png,1,0.13219517469406128,0.8678044676780701
84,../../Datasets/pcam/test/84.png,1,0.016144149005413055,0.9838557243347168
85,../../Datasets/pcam/test/85.png,1,0.039625804871320724,0.9603742361068726
86,../../Datasets/pcam/test/86.png,1,0.9654015898704529,0.03459823876619339
87,../../Datasets/pcam/test/87.png,0,0.6925078630447388,0.30749228596687317
88,../../Datasets/pcam/test/88.png,1,0.114652119576931,0.8853479027748108
89,../../Datasets/pcam/test/89.png,1,0.005223388783633709,0.9947764873504639
90,../../Datasets/pcam/test/90.png,1,0.0007700177957303822,0.9992296695709229
91,../../Datasets/pcam/test/91.png,1,0.0020726013462990522,0.9979276061058044
92,../../Datasets/pcam/test/92.png,1,0.9853929877281189,0.014607264660298824
93,../../Datasets/pcam/test/93.png,1,0.8804566264152527,0.11954344809055328
94,../../Datasets/pcam/test/94.png,0,0.9810082316398621,0.01899157464504242
95,../../Datasets/pcam/test/95.png,1,0.009255919605493546,0.9907439351081848
96,../../Datasets/pcam/test/96.png,1,0.9788921475410461,0.021107902750372887
97,../../Datasets/pcam/test/97.png,1,0.9859251976013184,0.01407459657639265
98,../../Datasets/pcam/test/98.png,1,0.0005275395815260708,0.999472439289093
99,../../Datasets/pcam/test/99.png,0,0.9999297857284546,7.022902718745172e-05
100,../../Datasets/pcam/test/100.png,1,0.9875962138175964,0.012403955683112144
101,../../Datasets/pcam/test/101.png,0,0.9998236894607544,0.00017655086412560195
102,../../Datasets/pcam/test/102.png,1,0.06560760736465454,0.9343921542167664
103,../../Datasets/pcam/test/103.png,0,0.9998224377632141,0.0001777379948180169
104,../../Datasets/pcam/test/104.png,1,0.0015193086583167315,0.9984806180000305
105,../../Datasets/pcam/test/105.png,0,0.9992128610610962,0.0007871513953432441
106,../../Datasets/pcam/test/106.png,1,0.0166136734187603,0.983386218547821
107,../../Datasets/pcam/test/107.png,0,0.9949495196342468,0.0050503406673669815
108,../../Datasets/pcam/test/108.png,0,0.9984726905822754,0.0015273289754986763
109,../../Datasets/pcam/test/109.png,1,1.9536139461706625e-06,0.9999986886978149
110,../../Datasets/pcam/test/110.png,1,0.01833699271082878,0.9816632270812988
111,../../Datasets/pcam/test/111.png,1,0.039572615176439285,0.960427463054657
112,../../Datasets/pcam/test/112.png,1,0.9359385967254639,0.06406144797801971
113,../../Datasets/pcam/test/113.png,1,0.0002007040602620691,0.999799370765686
114,../../Datasets/pcam/test/114.png,1,0.9597079753875732,0.04029203578829765
115,../../Datasets/pcam/test/115.png,0,0.9807730317115784,0.01922689564526081
116,../../Datasets/pcam/test/116.png,0,0.9999613165855408,3.893336179316975e-05
117,../../Datasets/pcam/test/117.png,0,0.9921674132347107,0.007832739502191544
118,../../Datasets/pcam/test/118.png,0,0.999744176864624,0.0002559661807026714
119,../../Datasets/pcam/test/119.png,1,0.001419452833943069,0.9985804557800293
120,../../Datasets/pcam/test/120.png,1,0.0002755381283350289,0.9997244477272034
121,../../Datasets/pcam/test/121.png,0,0.9995755553245544,0.000424234545789659
122,../../Datasets/pcam/test/122.png,1,0.2669260799884796,0.7330739498138428
123,../../Datasets/pcam/test/123.png,1,0.00408883998170495,0.9959112405776978
124,../../Datasets/pcam/test/124.png,0,0.999981701374054,1.7984173609875143e-05
125,../../Datasets/pcam/test/125.png,1,0.3451935946941376,0.6548064947128296
126,../../Datasets/pcam/test/126.png,1,0.0008157941629178822,0.9991841316223145
