,0,1,2,3,4,5,6,7,8,9
0,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0070854.jpg,4,0.007663726806640625,0.0013132095336914062,7.146596908569336e-05,0.0023746490478515625,0.96435546875,2.282857894897461e-05,1.33514404296875e-05,0.0240936279296875
1,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0061072.jpg,1,0.1767578125,0.82080078125,0.0010538101196289062,0.0006084442138671875,0.00061798095703125,4.8995018005371094e-05,0.0002351999282836914,2.384185791015625e-05
2,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0030176.jpg,1,0.77392578125,0.219970703125,0.00010406970977783203,7.56978988647461e-05,0.00557708740234375,0.0002551078796386719,0.0001493692398071289,2.0384788513183594e-05
3,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0065885.jpg,2,0.0017223358154296875,0.00432586669921875,0.9697265625,0.004047393798828125,0.017486572265625,0.002071380615234375,0.00012040138244628906,0.00043773651123046875
4,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0015157_downsampled.jpg,1,0.12939453125,0.87060546875,3.9577484130859375e-05,2.8014183044433594e-06,3.4809112548828125e-05,3.987550735473633e-05,3.8683414459228516e-05,2.9802322387695312e-06
5,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0071887.jpg,7,0.04742431640625,0.0017900466918945312,0.0105133056640625,0.0225982666015625,0.79150390625,0.051666259765625,0.01073455810546875,0.063720703125
6,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0064398.jpg,4,0.0001780986785888672,0.0002505779266357422,9.000301361083984e-06,0.0028743743896484375,0.99560546875,1.2099742889404297e-05,1.0788440704345703e-05,0.0010766983032226562
7,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0055042.jpg,1,1.9788742065429688e-05,0.9150390625,0.08477783203125,2.5033950805664062e-06,6.41942024230957e-05,2.384185791015625e-07,7.551908493041992e-05,2.384185791015625e-06
8,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0026288.jpg,1,9.423494338989258e-05,1.0,7.152557373046875e-07,1.1920928955078125e-07,4.887580871582031e-06,6.556510925292969e-07,6.794929504394531e-06,5.960464477539063e-08
9,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0066884.jpg,1,0.084228515625,0.9091796875,0.0012359619140625,0.00035881996154785156,0.004283905029296875,0.0002911090850830078,7.635354995727539e-05,0.0001800060272216797
10,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0057318.jpg,2,0.00017905235290527344,0.00188446044921875,0.99755859375,5.8710575103759766e-05,0.00035452842712402344,8.225440979003906e-06,3.701448440551758e-05,0.000148773193359375
11,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0030046.jpg,1,0.001983642578125,0.98779296875,2.7835369110107422e-05,0.0002613067626953125,0.00940704345703125,0.00040912628173828125,9.66191291809082e-05,1.0728836059570312e-06
12,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0057247.jpg,1,0.454345703125,0.52685546875,0.0010623931884765625,7.873773574829102e-05,0.017242431640625,3.159046173095703e-05,0.00016009807586669922,3.6716461181640625e-05
13,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0067312.jpg,2,9.09566879272461e-05,0.00843048095703125,0.962890625,0.0004506111145019531,0.027801513671875,6.794929504394531e-06,3.7789344787597656e-05,4.273653030395508e-05
14,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0058286.jpg,2,4.082918167114258e-05,0.0021991729736328125,0.9970703125,4.106760025024414e-05,0.0005726814270019531,4.172325134277344e-07,2.676248550415039e-05,1.3113021850585938e-06
15,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0065558.jpg,1,0.031585693359375,0.830078125,0.010894775390625,0.0019683837890625,0.12432861328125,2.7358531951904297e-05,0.0010194778442382812,9.85264778137207e-05
16,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0072595.jpg,0,0.99609375,0.00330352783203125,5.960464477539062e-07,3.6954879760742188e-06,0.00041556358337402344,2.6166439056396484e-05,3.2782554626464844e-06,2.205371856689453e-06
17,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0064511.jpg,4,0.0004987716674804688,0.00023639202117919922,0.045135498046875,0.0011749267578125,0.007732391357421875,0.00013625621795654297,0.0003058910369873047,0.94482421875
18,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0061470.jpg,2,2.86102294921875e-06,0.00714111328125,0.98974609375,0.00020122528076171875,0.0003287792205810547,0.0004718303680419922,0.0018167495727539062,7.778406143188477e-05
19,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0067199.jpg,5,0.004764556884765625,0.00804901123046875,2.980232238769531e-07,0.0007100105285644531,0.0084991455078125,0.96240234375,0.0005640983581542969,0.01522064208984375
20,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0012381_downsampled.jpg,1,0.006084442138671875,0.32958984375,0.0011167526245117188,9.775161743164062e-06,0.6630859375,0.00015556812286376953,4.13060188293457e-05,9.655952453613281e-06
21,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0014872_downsampled.jpg,0,0.85693359375,0.046966552734375,0.003631591796875,0.00801849365234375,0.0174407958984375,0.004810333251953125,0.0001976490020751953,0.061859130859375
22,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0012245_downsampled.jpg,4,0.034576416015625,0.004680633544921875,5.960464477539063e-08,7.748603820800781e-07,0.9609375,1.0132789611816406e-06,1.3709068298339844e-06,2.6226043701171875e-06
23,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0026283.jpg,1,0.0005450248718261719,0.9990234375,3.159046173095703e-06,4.38690185546875e-05,0.00044345855712890625,4.5299530029296875e-06,8.64267349243164e-06,4.76837158203125e-07
24,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0067839.jpg,2,0.0003399848937988281,0.0016393661499023438,0.9482421875,0.0080718994140625,0.040771484375,0.0002627372741699219,0.00040030479431152344,6.461143493652344e-05
25,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0064509.jpg,1,0.0179443359375,0.9609375,0.016571044921875,0.0012254714965820312,0.0026073455810546875,0.00012695789337158203,0.00012981891632080078,0.000263214111328125
26,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0000357.jpg,1,0.01446533203125,0.98095703125,1.0907649993896484e-05,1.8835067749023438e-05,0.004241943359375,0.00012540817260742188,9.500980377197266e-05,7.152557373046875e-07
27,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0026114.jpg,1,0.0306243896484375,0.9677734375,1.1444091796875e-05,3.4570693969726562e-06,0.0008020401000976562,2.2232532501220703e-05,0.0007119178771972656,5.960464477539063e-08
28,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0028844.jpg,1,0.384765625,0.61474609375,1.2516975402832031e-06,4.172325134277344e-07,4.172325134277344e-07,1.6808509826660156e-05,0.00027871131896972656,1.1920928955078125e-07
29,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0067554.jpg,2,0.0010271072387695312,1.0728836059570312e-06,0.9951171875,0.0011272430419921875,0.0004265308380126953,2.682209014892578e-06,2.682209014892578e-06,0.002471923828125
30,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0060033.jpg,0,0.493896484375,0.50537109375,1.3828277587890625e-05,3.0100345611572266e-05,0.0002677440643310547,8.52346420288086e-06,0.00016176700592041016,1.5497207641601562e-06
31,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0000279.jpg,0,0.338134765625,0.66162109375,4.947185516357422e-06,5.0067901611328125e-06,1.9609928131103516e-05,3.0040740966796875e-05,6.538629531860352e-05,3.993511199951172e-06
32,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0055987.jpg,1,0.07000732421875,0.9296875,0.00010591745376586914,3.2186508178710938e-06,1.6570091247558594e-05,6.74128532409668e-05,0.0002275705337524414,6.556510925292969e-07
33,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0070643.jpg,3,0.004169464111328125,0.06756591796875,0.78662109375,0.0748291015625,0.027099609375,0.0037994384765625,0.0305328369140625,0.005504608154296875
34,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0057052.jpg,3,0.14599609375,0.057373046875,0.006443023681640625,0.0296173095703125,0.76025390625,4.0650367736816406e-05,0.00012189149856567383,0.00021564960479736328
35,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0031748.jpg,1,0.10845947265625,0.8369140625,5.84721565246582e-05,0.0001710653305053711,0.054534912109375,6.377696990966797e-06,3.641843795776367e-05,2.086162567138672e-06
36,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0068646.jpg,0,0.99560546875,0.004222869873046875,0.0001735687255859375,1.430511474609375e-06,0.00017380714416503906,3.68952751159668e-05,2.2649765014648438e-05,2.0265579223632812e-06
37,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0009994.jpg,1,5.739927291870117e-05,1.0,3.5762786865234375e-07,0.0,0.0,0.0,2.562999725341797e-06,0.0
38,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0033517.jpg,1,0.00010031461715698242,1.0,9.5367431640625e-07,2.86102294921875e-06,4.392862319946289e-05,2.980232238769531e-07,1.8715858459472656e-05,1.7881393432617188e-07
39,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0058420.jpg,2,0.0018892288208007812,0.002201080322265625,0.69677734375,0.2578125,0.039306640625,0.0013494491577148438,0.00018024444580078125,0.00035643577575683594
40,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0024906.jpg,1,0.00959014892578125,0.98974609375,0.0001055002212524414,6.556510925292969e-06,0.00020778179168701172,0.00046706199645996094,4.2557716369628906e-05,1.0073184967041016e-05
41,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0029000.jpg,0,0.8740234375,0.12445068359375,0.00010395050048828125,4.2498111724853516e-05,0.0007662773132324219,0.00046443939208984375,0.00010150671005249023,7.241964340209961e-05
42,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0033380.jpg,1,0.91015625,0.08837890625,6.67572021484375e-06,1.4007091522216797e-05,4.935264587402344e-05,0.0011034011840820312,8.589029312133789e-05,1.621246337890625e-05
43,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0056826.jpg,2,0.0004432201385498047,0.0002579689025878906,0.998046875,0.0003829002380371094,0.00014150142669677734,0.00031828880310058594,0.0002899169921875,2.1696090698242188e-05
44,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0058360.jpg,1,0.0053558349609375,0.9912109375,0.002429962158203125,0.0009546279907226562,0.00012814998626708984,3.337860107421875e-06,5.620718002319336e-05,1.0907649993896484e-05
45,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0060641.jpg,1,0.007175445556640625,0.99267578125,3.719329833984375e-05,4.172325134277344e-07,3.5762786865234375e-07,9.5367431640625e-07,3.314018249511719e-05,1.7881393432617188e-07
46,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0058452.jpg,3,0.0,0.0,0.0,0.99951171875,7.033348083496094e-06,0.0,0.0,0.0004565715789794922
47,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0069087.jpg,0,0.9990234375,0.0006985664367675781,3.4570693969726562e-06,2.384185791015625e-07,2.2590160369873047e-05,0.00010412931442260742,0.00010251998901367188,4.76837158203125e-07
48,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0069179.jpg,0,0.34716796875,0.0009617805480957031,0.12890625,0.0106964111328125,0.424560546875,7.474422454833984e-05,1.3828277587890625e-05,0.08758544921875
49,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0032424.jpg,0,0.99951171875,0.0002453327178955078,5.960464477539063e-08,0.0,0.0001819133758544922,4.76837158203125e-07,4.827976226806641e-06,0.0
50,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0056174.jpg,4,0.036895751953125,2.002716064453125e-05,3.516674041748047e-06,1.4722347259521484e-05,0.962890625,4.76837158203125e-07,2.6226043701171875e-06,3.5762786865234375e-07
51,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0027480.jpg,0,0.2646484375,0.72216796875,1.7881393432617188e-06,5.900859832763672e-06,0.01287078857421875,4.357099533081055e-05,4.309415817260742e-05,5.364418029785156e-07
52,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0055050.jpg,2,1.3530254364013672e-05,9.894371032714844e-06,0.994140625,0.004619598388671875,0.001007080078125,8.404254913330078e-06,3.6954879760742188e-06,0.0004012584686279297
53,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0055886.jpg,2,0.0007047653198242188,4.482269287109375e-05,0.053680419921875,0.8818359375,0.05474853515625,5.6684017181396484e-05,5.221366882324219e-05,0.00884246826171875
54,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0031001.jpg,1,0.005626678466796875,0.904296875,0.0002446174621582031,4.708766937255859e-06,0.08953857421875,3.403425216674805e-05,4.857778549194336e-05,1.5497207641601562e-06
55,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0066107.jpg,2,0.0001398324966430664,0.0002701282501220703,0.9599609375,0.01560211181640625,0.020721435546875,0.001506805419921875,0.00017511844635009766,0.0017642974853515625
56,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0033284.jpg,4,5.2094459533691406e-05,0.0005192756652832031,2.980232238769531e-07,1.1920928955078125e-07,0.99951171875,3.5762786865234375e-07,8.344650268554688e-07,1.1920928955078125e-07
57,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0054422.jpg,1,0.259033203125,0.73828125,0.00010877847671508789,0.00084686279296875,0.0008320808410644531,0.00023174285888671875,0.0007824897766113281,3.62396240234375e-05
58,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0059872.jpg,3,0.0009870529174804688,2.7179718017578125e-05,0.0049896240234375,0.9609375,0.00650787353515625,7.569789886474609e-06,3.993511199951172e-06,0.0263671875
59,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0057020.jpg,2,0.0007500648498535156,2.1517276763916016e-05,0.962890625,0.033935546875,0.0008902549743652344,4.76837158203125e-06,1.341104507446289e-05,0.001453399658203125
60,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0033355.jpg,1,0.00931549072265625,0.98974609375,0.0001308917999267578,4.0531158447265625e-06,0.0006680488586425781,1.4543533325195312e-05,6.973743438720703e-06,5.900859832763672e-06
61,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0054935.jpg,7,2.6464462280273438e-05,5.40614128112793e-05,9.119510650634766e-06,0.0001342296600341797,6.35981559753418e-05,8.803606033325195e-05,1.6093254089355469e-06,0.99951171875
62,../../Datasets/ISIC_2019/ISIC_2019_Training_Input/ISIC_0070411.jpg,7,1.895427703857422e-05,1.430511474609375e-06,0.00396728515625,0.0014858245849609375,0.0005025863647460938,7.748603820800781e-07,5.960464477539063e-08,0.994140625
